4.111688733100891113e-01,2.136199921369552612e-01,7.101001739501953125e-01,1.772930845618247986e-02,-2.347350865602493286e-01,7.463737726211547852e-01,-1.273182511329650879e+00,9.248188734054565430e-01,6.487247943878173828e-01,-2.481108307838439941e-01,-2.451355308294296265e-01,5.293718725442886353e-02,4.376115202903747559e-01,5.113863945007324219e-01,-2.162226438522338867e-01,-4.630373716354370117e-01,1.012308716773986816e+00,4.876255095005035400e-01,-4.909134209156036377e-01,6.198624521493911743e-02,-1.127995923161506653e-01,-8.636097311973571777e-01,-8.063454627990722656e-01,8.803624510765075684e-01,-2.554946839809417725e-01,7.340034842491149902e-02,-1.532327234745025635e-01,-3.770505189895629883e-01,7.925415039062500000e-01,-2.564682960510253906e-01,-8.922285437583923340e-01,-6.956237554550170898e-01,-6.810252666473388672e-01,4.728052318096160889e-01,-7.402299642562866211e-01
1.342859268188476562e-01,-6.892382502555847168e-01,-6.833525300025939941e-01,-3.954154551029205322e-01,9.989237189292907715e-01,1.026446461677551270e+00,-1.440217614173889160e+00,-1.226070642471313477e+00,2.087212800979614258e-01,-1.864552021026611328e+00,3.306063413619995117e-01,8.180800080299377441e-01,-1.074252367019653320e+00,-1.048860311508178711e+00,-4.785992801189422607e-01,1.555277705192565918e+00,6.100529432296752930e-01,-1.768587470054626465e+00,3.926865756511688232e-01,1.283186912536621094e+00,5.830198526382446289e-01,-7.796872407197952271e-02,-5.549466013908386230e-01,1.117048263549804688e+00,-4.283102452754974365e-01,-2.283963918685913086e+00,5.607724785804748535e-01,8.685183525085449219e-01,-1.000764846801757812e+00,1.055459380149841309e+00,-6.208955049514770508e-01,2.147962898015975952e-01,-2.503419220447540283e-01,1.295460343360900879e+00,-9.488015770912170410e-01
-3.610888123512268066e-01,5.929791927337646484e-01,-2.349657416343688965e-01,-1.411594271659851074e+00,-1.485246121883392334e-01,-2.199399173259735107e-01,-8.810679912567138672e-01,1.012218184769153595e-02,-4.120625555515289307e-01,4.267030656337738037e-01,-5.657148957252502441e-01,-4.744036123156547546e-02,3.427698612213134766e-01,-1.834779232740402222e-01,-1.522375106811523438e+00,5.304046273231506348e-01,4.210702776908874512e-01,-3.768016695976257324e-01,2.579853832721710205e-01,2.620370090007781982e-01,-2.324507385492324829e-02,-7.543393373489379883e-01,-2.928492128849029541e-01,9.353730827569961548e-02,2.576475739479064941e-01,5.037552118301391602e-01,3.900452554225921631e-01,5.580037832260131836e-01,6.136966943740844727e-01,7.391836047172546387e-01,2.149238437414169312e-01,4.077448546886444092e-01,3.002816624939441681e-02,-6.796458959579467773e-01,1.300759553909301758e+00
7.649242281913757324e-01,-1.565286397933959961e+00,-2.634670734405517578e-01,1.259065270423889160e-01,8.789594867266714573e-04,2.773635983467102051e-01,4.919651746749877930e-01,-1.322617381811141968e-01,4.470980539917945862e-02,2.257209122180938721e-01,1.351962089538574219e-01,2.884265221655368805e-02,2.147686779499053955e-01,7.235912680625915527e-01,8.263711333274841309e-01,9.888348579406738281e-01,7.466518282890319824e-01,-1.273832201957702637e+00,4.892477989196777344e-01,-2.759417891502380371e-01,-1.383287310600280762e+00,9.556736946105957031e-01,-5.474655032157897949e-01,-5.259387493133544922e-01,-7.780769467353820801e-01,9.819226861000061035e-01,-9.618368744850158691e-01,4.638236463069915771e-01,7.754594683647155762e-01,1.484549790620803833e-01,4.347307682037353516e-01,-1.402097493410110474e-01,4.429551959037780762e-02,-1.655605673789978027e+00,2.349358052015304565e-03
3.336992859840393066e-01,-5.947493910789489746e-01,4.513740241527557373e-01,-9.578441977500915527e-01,6.256318688392639160e-01,2.026064097881317139e-01,-4.586338251829147339e-02,3.393895328044891357e-01,3.191435635089874268e-01,-3.630585968494415283e-01,-4.637315496802330017e-02,1.047025783918797970e-03,-3.053250610828399658e-01,-3.330380916595458984e-01,-1.866029947996139526e-01,-5.413099005818367004e-02,2.742343544960021973e-01,-5.007279515266418457e-01,-9.417669773101806641e-01,1.583740234375000000e+00,1.152866125106811523e+00,9.996821880340576172e-01,5.066822767257690430e-01,-1.006799459457397461e+00,-5.765054225921630859e-01,-7.621402144432067871e-01,9.751133918762207031e-01,6.355997920036315918e-01,1.601020693778991699e-01,4.500387907028198242e-01,1.229834184050559998e-01,8.703594654798507690e-02,5.602477192878723145e-01,9.223878383636474609e-01,-1.942626535892486572e-01
6.911378353834152222e-02,6.241951137781143188e-02,1.374685615301132202e-01,-1.148553490638732910e+00,2.215107530355453491e-01,3.183394074440002441e-01,-5.472915768623352051e-01,-1.508892625570297241e-01,5.639100074768066406e-01,3.346384689211845398e-02,1.181389205157756805e-02,3.791066408157348633e-01,1.491398811340332031e-01,-2.861096262931823730e-01,-6.498364806175231934e-01,1.135210469365119934e-01,6.121459007263183594e-01,-1.430156230926513672e-01,-7.992654442787170410e-01,1.160442709922790527e+00,1.570380091667175293e+00,8.568799495697021484e-01,5.900456309318542480e-01,-8.315344452857971191e-01,-7.084264755249023438e-01,-1.001788377761840820e+00,1.039947509765625000e+00,1.572446078062057495e-01,2.934457361698150635e-01,2.374970018863677979e-01,3.416154682636260986e-01,-2.488677799701690674e-01,2.995670437812805176e-01,7.083067297935485840e-01,-3.526081442832946777e-01
5.614067316055297852e-01,4.280266165733337402e-01,6.489541530609130859e-01,3.431356549263000488e-01,1.455353260040283203e+00,2.073440313339233398e+00,-7.103202939033508301e-01,1.003088429570198059e-01,6.638720631599426270e-01,8.923838287591934204e-02,-9.812996983528137207e-01,2.357776612043380737e-01,1.166901469230651855e+00,1.643852591514587402e-01,6.090903282165527344e-01,-1.153203368186950684e+00,-1.291910856962203979e-01,-4.448195993900299072e-01,1.297469735145568848e-01,5.788394808769226074e-02,1.564313411712646484e+00,-6.620340943336486816e-01,-7.962878346443176270e-01,5.162094235420227051e-01,-2.624245285987854004e-01,-1.000130772590637207e+00,-5.540552139282226562e-01,4.148911237716674805e-01,-8.042560815811157227e-01,1.614136844873428345e-01,4.048466086387634277e-01,-5.161286517977714539e-02,1.058336138725280762e+00,6.429820656776428223e-01,1.086231470108032227e+00
-7.460409998893737793e-01,1.589798331260681152e-01,-8.981295228004455566e-01,-2.918246984481811523e-01,4.643118083477020264e-01,1.600700058043003082e-02,-5.779879689216613770e-01,5.539059042930603027e-01,-3.281722217798233032e-02,-6.818097084760665894e-03,3.178681433200836182e-01,3.834156990051269531e-01,2.216843515634536743e-01,-1.127352476119995117e+00,-5.031309649348258972e-02,4.130577445030212402e-01,-8.432503342628479004e-01,-4.760324656963348389e-01,2.698662281036376953e-01,6.005783565342426300e-03,1.476133465766906738e-01,-7.928388714790344238e-01,-7.104434370994567871e-01,1.835334450006484985e-01,9.778899550437927246e-01,-4.694022834300994873e-01,-6.266922950744628906e-01,1.669476151466369629e+00,-1.944861561059951782e-01,3.790371492505073547e-02,2.142908610403537750e-02,-3.088298738002777100e-01,-3.325490057468414307e-01,-6.149588823318481445e-01,2.076397836208343506e-01
6.659257411956787109e-01,-1.553474068641662598e-01,8.357621431350708008e-01,1.100435703992843628e-01,2.291934788227081299e-01,4.118036925792694092e-01,-5.615311861038208008e-01,1.283087253570556641e+00,1.519607156515121460e-01,-4.946092665195465088e-01,1.669999361038208008e-01,-2.889545261859893799e-01,-1.720470339059829712e-01,-1.359485983848571777e-01,8.875316977500915527e-01,-4.812849164009094238e-01,5.007695555686950684e-01,5.691345930099487305e-01,-6.911132335662841797e-01,2.080526053905487061e-01,-6.757310628890991211e-01,-8.060069382190704346e-02,-1.234472155570983887e+00,9.363343715667724609e-01,-1.832703649997711182e-01,3.218585848808288574e-01,-8.184822648763656616e-02,1.458425074815750122e-01,6.372851729393005371e-01,-4.593699574470520020e-01,-1.062950611114501953e+00,-9.450373649597167969e-01,-2.581372261047363281e-01,4.586136341094970703e-01,-4.653458893299102783e-01
-1.872205585241317749e-01,-5.191981047391891479e-02,6.817360520362854004e-01,5.409345626831054688e-01,2.781764864921569824e-01,-6.331237405538558960e-02,3.892800211906433105e-02,1.525404751300811768e-01,-1.026158690452575684e+00,7.289938330650329590e-01,3.951616883277893066e-01,2.120494246482849121e-01,-4.211224615573883057e-01,8.001150488853454590e-01,1.119473814964294434e+00,-8.237352967262268066e-01,4.183441698551177979e-01,-3.584215939044952393e-01,-7.923423051834106445e-01,-7.597443461418151855e-01,-2.254584617912769318e-02,7.813933491706848145e-01,4.119464010000228882e-02,-2.491339594125747681e-01,-3.168001770973205566e-01,9.013888835906982422e-01,-1.039399385452270508e+00,3.131453990936279297e-01,2.371018528938293457e-01,-3.234098851680755615e-01,5.627657175064086914e-01,6.026374697685241699e-01,1.596454530954360962e-01,-2.812454998493194580e-01,-5.842384099960327148e-01
-7.190450429916381836e-01,2.923213760368525982e-04,-3.221618235111236572e-01,3.124417960643768311e-01,-4.824267327785491943e-01,6.804756075143814087e-02,-1.835844367742538452e-01,3.270287513732910156e-01,5.327537655830383301e-01,-1.226680278778076172e-01,4.975908696651458740e-01,9.836689233779907227e-01,-3.714347779750823975e-01,7.239431142807006836e-02,-6.779142469167709351e-02,-1.356649696826934814e-01,-1.068989187479019165e-01,1.362925410270690918e+00,-6.425229460000991821e-02,-8.823231607675552368e-02,7.409585118293762207e-01,1.066443845629692078e-01,2.034077942371368408e-01,8.517894744873046875e-01,2.960663735866546631e-01,6.379156112670898438e-01,-2.160423099994659424e-01,-3.184278607368469238e-01,-4.264312088489532471e-01,-3.676757812500000000e-01,-2.393970042467117310e-01,-1.096912324428558350e-01,9.135003387928009033e-02,-8.022752404212951660e-01,-3.088452517986297607e-01
6.440119445323944092e-02,-1.062264367938041687e-01,-5.261286497116088867e-01,6.416285037994384766e-01,5.864986777305603027e-01,4.960896372795104980e-01,-6.123416423797607422e-01,1.228948116302490234e+00,-1.544208228588104248e-01,-4.607898592948913574e-01,-6.959301233291625977e-01,-1.287570953369140625e+00,-5.198801159858703613e-01,4.692797660827636719e-01,9.025691151618957520e-01,-3.960497677326202393e-01,3.695243299007415771e-01,4.996377527713775635e-01,-8.755096197128295898e-01,-3.764605820178985596e-01,-9.107208847999572754e-01,-6.360220313072204590e-01,-2.325998544692993164e-01,-1.272484511137008667e-01,-6.314386129379272461e-01,4.151837229728698730e-01,1.471293717622756958e-01,1.300601810216903687e-01,2.129825502634048462e-01,-1.009220123291015625e+00,-6.142393946647644043e-01,-8.643941879272460938e-01,2.413197904825210571e-01,1.166908979415893555e+00,-9.394650459289550781e-01
1.743519604206085205e-01,-5.865980386734008789e-01,1.869319677352905273e-01,-6.046519279479980469e-01,-4.842869937419891357e-01,-2.441686242818832397e-01,-9.869595766067504883e-01,1.861623883247375488e+00,-3.342284858226776123e-01,9.492004513740539551e-01,-3.368629515171051025e-01,4.414956569671630859e-01,9.330904483795166016e-02,-6.479781270027160645e-01,-3.730660974979400635e-01,7.550407648086547852e-01,1.250017341226339340e-02,1.586618833243846893e-02,9.557625651359558105e-01,6.635221242904663086e-01,4.544021561741828918e-02,-1.183255791664123535e+00,5.106622576713562012e-01,1.982483416795730591e-01,1.115662574768066406e+00,-8.094574809074401855e-01,-1.437850743532180786e-01,2.940058708190917969e-01,-3.512059748172760010e-01,1.237450718879699707e+00,-1.412990391254425049e-01,5.910646542906761169e-02,9.164487123489379883e-01,1.283718049526214600e-01,-1.780255734920501709e-01
-1.195526048541069031e-01,-1.970622539520263672e-01,-8.325453996658325195e-01,1.773442327976226807e-01,-1.449682116508483887e-01,8.491992950439453125e-02,-2.972680628299713135e-01,-9.321330189704895020e-01,1.193510413169860840e+00,-3.223276138305664062e-01,9.938601851463317871e-01,2.455568462610244751e-01,4.262304604053497314e-01,-5.201659798622131348e-01,2.984328567981719971e-01,1.514435708522796631e-01,-2.284412831068038940e-02,2.142838537693023682e-01,3.026044368743896484e-01,1.719156652688980103e-01,-9.460467100143432617e-01,2.264125198125839233e-01,-2.999844551086425781e-01,2.450404167175292969e-01,4.648408293724060059e-01,-3.514183685183525085e-02,-1.246152997016906738e+00,-1.117081046104431152e-01,7.045942544937133789e-02,-1.163231357932090759e-01,-1.010796189308166504e+00,8.533360362052917480e-01,-2.562365829944610596e-01,6.399620771408081055e-01,3.861992061138153076e-01
-1.850548237562179565e-01,-6.278575211763381958e-02,3.693519532680511475e-01,-3.334566056728363037e-01,-1.329688191413879395e+00,1.371403813362121582e+00,6.548565626144409180e-02,1.390626549720764160e+00,-4.242762923240661621e-01,7.862472534179687500e-01,8.070344328880310059e-01,4.744522273540496826e-01,4.260973930358886719e-01,-6.493685245513916016e-01,1.118829250335693359e+00,-2.149714529514312744e-01,2.772493064403533936e-01,-3.362763524055480957e-01,7.236717343330383301e-01,-4.727773368358612061e-01,-7.185211777687072754e-01,-7.099537849426269531e-01,1.211660981178283691e+00,-7.620288729667663574e-01,1.461613416671752930e+00,-8.126169443130493164e-01,1.089431524276733398e+00,-2.123595774173736572e-01,-6.980627179145812988e-01,-4.707074537873268127e-02,3.292438983917236328e-01,1.030686050653457642e-01,8.951623439788818359e-01,1.601374596357345581e-01,-3.795974329113960266e-02
6.133000850677490234e-01,-4.016944020986557007e-02,-8.765782117843627930e-01,-1.715840578079223633e+00,2.661444842815399170e-01,1.892744749784469604e-01,-5.141667723655700684e-01,-3.849701583385467529e-01,-4.868671298027038574e-01,3.591887950897216797e-01,5.916246175765991211e-01,8.563747406005859375e-01,3.922741115093231201e-01,-6.697449833154678345e-02,-8.888041377067565918e-01,1.986884921789169312e-01,8.252910971641540527e-01,2.983974814414978027e-01,-1.454261779785156250e+00,7.976995110511779785e-01,3.061395287513732910e-01,-1.217548251152038574e+00,-7.111979275941848755e-02,1.088855713605880737e-01,-3.288887739181518555e-01,-4.520353376865386963e-01,7.326924204826354980e-01,-1.454427689313888550e-01,-2.960070371627807617e-01,7.534268498420715332e-01,-5.080770254135131836e-01,8.644784092903137207e-01,6.655914783477783203e-01,-2.237290143966674805e-01,-1.027373313903808594e+00
-1.403795719146728516e+00,1.351371169090270996e+00,8.808182477951049805e-01,1.306654214859008789e-01,5.024967193603515625e-01,-6.395359635353088379e-01,4.309312701225280762e-01,8.321251720190048218e-02,7.593832015991210938e-01,-2.048888683319091797e+00,6.076336503028869629e-01,-4.454808533191680908e-01,1.211521387100219727e+00,-1.794360756874084473e+00,-8.330870270729064941e-01,-8.717868328094482422e-01,9.111098051071166992e-01,1.200854659080505371e+00,-1.273998022079467773e-01,1.370645880699157715e+00,6.159023642539978027e-01,6.040092706680297852e-01,1.865780353546142578e+00,1.325687885284423828e+00,2.693662978708744049e-02,1.614757031202316284e-01,9.857695698738098145e-01,-1.005920693278312683e-01,-5.333092808723449707e-01,1.465265303850173950e-01,1.786176919937133789e+00,-3.924173116683959961e-01,-7.894514203071594238e-01,2.673263428732752800e-03,-2.378915250301361084e-01
-1.042977720499038696e-01,-1.086514830589294434e+00,1.158909648656845093e-01,-1.482571363449096680e-01,4.333903789520263672e-01,8.071960806846618652e-01,1.161388158798217773e+00,-8.948448300361633301e-01,7.940987944602966309e-01,1.961930841207504272e-01,-7.338558882474899292e-02,-8.991659283638000488e-01,-4.012681841850280762e-01,-1.582507014274597168e+00,-4.742664098739624023e-01,7.508789896965026855e-01,-5.205131769180297852e-01,-4.974647760391235352e-01,1.925031393766403198e-01,3.164479434490203857e-01,1.430165052413940430e+00,-1.390135288238525391e+00,1.013107895851135254e-01,7.383658289909362793e-01,4.389442503452301025e-01,6.332139372825622559e-01,-3.542937338352203369e-01,3.303028345108032227e-01,-1.074796795845031738e+00,2.823010273277759552e-02,1.326107263565063477e+00,-1.070395827293395996e+00,1.109902858734130859e+00,-7.032604813575744629e-01,5.808827877044677734e-01
3.926390111446380615e-01,-2.877275645732879639e-01,5.674327611923217773e-01,3.467167913913726807e-01,2.338075637817382812e-01,-4.951925277709960938e-01,5.881343483924865723e-01,5.928820371627807617e-01,-1.498745322227478027e+00,-8.788121938705444336e-01,2.224298864603042603e-01,9.990800917148590088e-02,4.260174930095672607e-01,-1.963553875684738159e-01,-1.312527209520339966e-01,-4.081926643848419189e-01,6.527253985404968262e-01,-3.251002430915832520e-01,-1.056501626968383789e+00,-1.172271251678466797e+00,-1.525166630744934082e-01,6.844331622123718262e-01,1.475967317819595337e-01,7.148013263940811157e-02,7.257998734712600708e-02,1.025507330894470215e+00,-3.805078566074371338e-01,-3.877629637718200684e-01,-8.965802192687988281e-01,-5.225183367729187012e-01,2.775922715663909912e-01,6.930791735649108887e-01,-5.511791110038757324e-01,-3.143768385052680969e-02,-3.809563815593719482e-01
-5.615610480308532715e-01,4.114091694355010986e-01,4.072253108024597168e-01,2.832590639591217041e-01,2.918080687522888184e-01,-4.141978025436401367e-01,-1.053074479103088379e+00,-6.558926403522491455e-02,3.649108484387397766e-02,-1.000075578689575195e+00,-1.418025851249694824e+00,2.656953930854797363e-01,6.368882656097412109e-01,-1.264238804578781128e-01,-1.112973809242248535e+00,5.432690382003784180e-01,-5.625898241996765137e-01,-2.681367993354797363e-01,7.554108649492263794e-02,6.509262919425964355e-01,1.223411560058593750e+00,-1.911655068397521973e-01,-5.543459057807922363e-01,-9.255788326263427734e-01,-7.714449167251586914e-01,-3.012094497680664062e-01,1.818932294845581055e+00,-3.863808810710906982e-01,-7.590957283973693848e-01,-1.448278874158859253e-01,6.367502212524414062e-01,-9.621704816818237305e-01,1.128817498683929443e-01,-2.768783569335937500e-01,2.652170360088348389e-01
-1.062975049018859863e+00,2.187201231718063354e-01,8.786431550979614258e-01,1.155222415924072266e+00,2.278363704681396484e-01,-1.074976921081542969e+00,8.737794756889343262e-01,5.591325759887695312e-01,-5.221384167671203613e-01,-7.687648534774780273e-01,-4.416298270225524902e-01,-1.351453065872192383e+00,1.036080002784729004e+00,-1.666151642799377441e+00,-4.018814861774444580e-01,-5.017179250717163086e-01,-4.392070472240447998e-01,3.699495196342468262e-01,-6.858158707618713379e-01,1.413742899894714355e+00,7.869899272918701172e-01,-1.284832656383514404e-01,-2.160244286060333252e-01,3.239071369171142578e-01,-9.171633124351501465e-01,-3.785435557365417480e-01,1.844951748847961426e+00,1.293179273605346680e+00,-8.925933837890625000e-01,-5.263893865048885345e-03,5.307020545005798340e-01,6.103629469871520996e-01,-1.697832643985748291e-01,1.336347758769989014e-01,5.717829465866088867e-01
9.674578905105590820e-01,1.534733921289443970e-01,-1.648230791091918945e+00,6.645169854164123535e-01,1.289038777351379395e+00,-1.212270930409431458e-01,1.198745608329772949e+00,2.494277805089950562e-01,-7.755920290946960449e-01,-1.739588677883148193e-01,-6.426466703414916992e-01,-7.579810619354248047e-01,7.596611380577087402e-01,5.393566489219665527e-01,2.390366494655609131e-01,3.210483491420745850e-01,-2.834569513797760010e-01,5.661625862121582031e-01,-7.240376472473144531e-01,1.113001108169555664e+00,5.368345379829406738e-01,-5.457921028137207031e-01,-3.185510337352752686e-01,-2.401545345783233643e-01,7.322262525558471680e-01,8.428633809089660645e-01,-5.195968151092529297e-01,1.859615594148635864e-01,8.155724406242370605e-01,-9.689080119132995605e-01,4.543351829051971436e-01,-6.325729489326477051e-01,6.287033557891845703e-01,3.887849152088165283e-01,-7.229145169258117676e-01
